gene_name,control_0,control_1,control_2,control_3,control_4,control_5,control_6,control_7,control_8,control_9,tachyon_0,tachyon_1,tachyon_2,tachyon_3,tachyon_4,tachyon_5,tachyon_6,tachyon_7,tachyon_8,tachyon_9
QSV2,17.950910776897967,35.03263439536197,12.86676440228684,14.929582270800847,11.718249582874384,23.215706325971794,25.483161441821785,16.066631422030472,26.994603747775425,19.239405397143077,0.3165679798775427,0.3182518051614486,0.6933427801721075,0.6731791780429505,0.41110662971098133,0.11182645433483587,0.4675575290260443,0.4055762586077037,0.5844326129548888,0.3043352914680354
MQT7,149.06344895244206,81.68807898140525,87.1163481632984,144.87955781440272,106.01677213778873,17.880895693255635,140.73197393627896,178.0407540815219,109.00644645492979,48.08350617747192,25.799383415490578,25.968098806956505,16.989309812127605,9.917647024566184,51.523773500172375,5.989040458719538,17.270598402692674,26.871351192325665,33.9417119595563,14.914430175014305
YWF1,25.148786550525294,74.32148628259553,30.026636570441,36.07240794992897,76.42953789910453,48.26063489532905,22.37515520277153,37.88119936314908,69.96472713399523,65.85282602087327,31.960294837335567,39.622007677142186,66.60854713951137,39.17866818574024,23.252880640122438,26.55602694399987,60.10835892362044,31.12604005967354,31.282986222170333,54.28932052178721
RDC4,16.913481927934544,23.180284356886716,19.527178553754847,21.670680817502706,39.21534334302244,23.774444957235747,29.812258590682145,12.841167793244527,54.881544198040565,15.478398824010727,1.4928007918370139,0.5750365729568169,0.3561560334015051,0.8049020478443009,0.39481267977461587,0.41960278877224594,0.5278364977560344,0.2974960275251935,0.48699370416566595,1.0480768250981127
PQJ2,720.6952014421902,1014.4890544852346,2030.788086043636,433.4132115212175,821.3047264673585,1777.5066624299425,1362.8836203636795,1344.5444578607612,1443.3662451643347,790.4404158683561,12044.117002614927,8045.409825994684,22183.883747697007,11864.502541643054,7782.975035303633,8798.72011100416,3941.101225296621,11953.423716561261,8242.649846357759,15369.383072269542
CDG2,378.48845305704504,388.69711804079014,168.97847658359672,117.41201490595975,85.94719429305896,129.64508609956087,110.62493186385912,103.27053093438175,267.42927484505054,125.123178934757,11.883558916734776,12.469865468941887,12.246840948997749,23.92968069931497,23.1206153467261,41.52988424605604,16.524389055462372,16.99125992953099,12.999180603510457,45.04148806777174
UEJ6,86.09471872832705,312.36685249863336,69.8361753846524,68.18363873095548,43.443439301742266,84.81298220191354,91.46163046127882,55.43764923128389,141.80862015144297,80.95512795822609,163.07835932823437,263.0229642622196,233.817738059649,255.85217652503133,98.6975302308606,105.76762978976548,117.09645958522027,148.63591335260563,101.70447137719275,67.4707349157964
TET8,79.0785003222573,58.30923997482467,109.13661582120663,147.35006877887895,58.77773295187894,91.87742683337413,109.75678769164074,83.3866013694268,49.060053958432015,43.05912335512368,222.70769986352613,373.02319883075796,170.16393192813132,222.306032147135,785.2145503732452,191.00784689526046,223.91403878949282,431.72528890566,93.25771607322972,562.1543616750571
AGI2,574.1527514814849,139.80042369317613,151.26374904744506,98.1897226607509,71.51405168225716,54.431849115512,192.14534961107555,106.56044771529726,267.79869332547327,141.70532420202497,61.4076270662616,79.86795290318541,15.409970515474141,56.13592285124347,32.585429548264216,28.779274905011473,65.1832659093916,26.741545082967697,50.48662109554078,55.223008090777846
OGU7,2.6386083314246895,10.40950779840212,3.0683247702575414,2.0213481437417666,3.5252649151374436,6.117563878348156,2.9500958507651025,4.593104358570744,2.189099382495942,2.95092854660597,0.02824268963894652,0.05235786132528154,0.1551145217689346,0.1410404510777188,0.07746725898478247,0.07286952086449752,0.1707311784520969,0.15117080478732253,0.11253359918808291,0.21918231952123332
JMT3,11.224060012978693,13.575076002166758,9.113276218968991,15.495733522147937,12.086399562963141,15.12012821417523,23.351511731104953,20.380111602050217,17.460567657774224,12.684413330666787,0.737531934234634,1.5733872631769252,0.6647816146217278,1.4819503798153417,0.5591405412395443,0.7163063646625134,1.6954852924783206,1.1306039632861042,0.5568617868575916,1.6273567210014823
XBE7,425.968742037049,609.9392248614772,615.4169846145376,244.4543302835642,236.0860009370331,526.1702437595558,228.81559352050635,483.66253417207054,854.3603904936539,229.82168577341739,142.0331387533441,167.61041654074617,218.73890004805804,210.85636695820443,85.89026859104108,239.6462592008439,312.42018163935114,80.32052990592112,130.27428525246174,141.72617134563663
CXM8,89.3153450953728,271.2240728765115,260.742628931784,140.34448169724405,172.85178409597756,184.69401841470932,116.02237141294741,420.6238471764184,212.53080089996388,199.8107519778117,968.5178172750573,476.23987654608806,3173.4930212050085,356.1506981203607,1815.667823844779,1284.1021857778405,1015.9081681955868,3123.75073281419,716.094852012589,567.0873624019413
DDT5,10.54275257386813,9.003609573370841,37.594614874387545,15.991586206321792,16.77232117800006,26.2977761486026,18.875185257960492,27.463024055089367,30.932957189459245,25.6524143032524,32.2474225315723,45.59859860087479,68.84605973164973,17.16546344631912,31.498747555421836,67.17950920687346,74.76025611563044,85.76539055378568,26.26962217394591,43.68683496236059
MNB2,493.4661449918563,415.60546477977954,378.75121226750997,379.76199188238405,209.59057177296276,291.7368824067411,177.48481209270838,170.1380857313288,243.8438335846855,269.4200184904423,19.802425139963947,87.10315178966201,21.99622155635627,30.96904813521489,61.80980124292163,18.56259965218921,25.01456752432531,25.270374805703828,26.472207789320407,62.616465847870245
KYI9,478.37961289937925,754.706140308104,543.6789282685085,532.9064194750415,1803.251538995663,391.87668323452993,618.8967981237925,852.2903372801168,274.9251293641589,685.881272526518,1348.8238086536467,1461.6644742678095,1225.5852302209528,205.71617247165585,865.9561399557991,425.4376894755689,2609.4597797037427,518.8972486602083,413.1558592479534,444.4828751240718
KGQ8,2102.2686351280595,1916.802088886286,1135.3962734127838,1758.3443558183574,1321.914066388471,2261.217550329085,1167.5045480268395,447.49157033701226,1314.3820393949165,1116.8771502385714,2103.894280373063,2983.4969306460557,3202.973114377614,3659.1427325904856,2076.7632202195396,1795.8552763041416,1713.9279888182602,1852.0325325078898,2678.818201635842,2028.7238263182414
RPV6,110287.69210262454,172119.15403752134,115083.3207213238,418272.0861315962,46415.951158408105,115378.67513439093,129993.85822480272,105195.07462512943,413121.49496730074,73195.7572710367,18316.689671500037,17142.88912381957,16104.970807462467,23862.125980591507,30823.329182097677,27544.98582797045,73873.71100096114,13986.419560168799,12392.266443705172,32858.65785225605
LQQ7,82.69958716404555,39.000224924672956,20.279574896764682,28.593066907549872,47.878563876794075,61.3242280008074,20.30597462676883,162.2545127024877,62.09854542318278,100.72297939892836,112.69319971875477,153.62784863672894,148.92823311059695,56.11575790610595,284.89965738445125,153.1231566530222,211.97708847414205,83.04158568078873,135.09322556124485,134.98115916939807
JMI1,2.38238280062771,1.0592557904655613,2.0872943398801453,1.7932168731702873,2.272407144420425,1.1874301546582915,2.1191036966810928,4.200439394378981,1.928349727844011,0.8716947431252584,0.6451462747681775,0.5743268679229618,0.6880758724837627,0.24520050146189273,0.29649248354512286,0.20388158723804553,1.009957984871877,0.18098303679523936,0.65321930465806,0.3816781937287121
KGV5,79.63219524697797,183.93692972732592,164.4965918707234,85.28915164117664,674.951970685755,134.619941298995,71.16359459766805,358.5539667124008,114.03436716693243,209.23876138785698,1773.312070681616,1029.3519373608297,4238.829906181018,1141.3163224722216,1891.2886764330246,1728.3393745918277,1447.569144730983,560.4855948422901,2198.6171270882046,1022.1862357900164
TAN8,230.53217939803847,81.0145548775848,127.70579550094975,73.42879247425957,50.902208985678435,271.0752655004537,93.39315949163309,139.67829437168135,199.0410579269924,99.67402402824294,205.27864751567787,596.4814452654326,428.721782396849,631.8485023199945,227.73840710172556,354.1305506174006,182.7671175546544,103.63284030251477,223.78270680853177,225.58622869895297
QZC2,450.7222793146793,1557.0810490573647,851.1447499898002,971.2228444380295,229.67133261518907,1077.5908944797268,895.7765760572801,514.0524264841634,451.78496652980897,586.6138240920201,755.5023529257134,162.98080222309895,161.38988284871087,217.42219462794466,433.944592465872,466.52960809089,135.97444963187002,274.9980317843618,390.6122386244477,469.60379011747114
PDX4,510.36615362525123,837.8906850132495,195.41331572760555,617.6965884103163,336.6880983372362,1376.8871706015916,1239.518873168873,425.7969847960294,950.9507889483742,168.4910383350299,1120.9533910247098,1573.9747688250498,1847.1270214342144,553.6835600857522,1129.5636338439365,1185.5298066428263,1959.5949499295243,2043.5309914639156,766.4819799020005,1440.6987330899954
JND7,0.8725211167869295,1.6276487594410594,7.310199944925442,2.311735043950495,4.331344068749961,2.1669015757174446,0.7449292929561158,1.2132850598651534,1.2992075576271487,2.1935225236699405,2.3242823857265256,2.5569901214663147,3.3085668948661606,4.091143136914574,3.0438459187260185,9.51494445431853,3.2474079034411165,1.9850874410355959,4.129876315512814,3.8916549386035575
PNL2,698.5854662531054,1274.0497686644285,779.1605085176918,1754.0992918776374,1573.3714791162204,3013.630840312411,604.517555507281,969.0366283926164,2700.534867390158,1134.4515409809228,344.5170104995223,276.5632819576891,256.66820906959697,333.1015865584169,425.184502107648,243.77827130763123,600.9543157955469,153.99271423401504,461.14478873604475,342.87861167718677
GFY4,2.6960526804096023,3.4670373715419784,7.568990923758665,3.0099675822588123,7.5455973908127065,1.4699493636479717,4.97752779084064,4.72732295935167,8.381707166440705,3.387652171087929,29.003151049413628,22.72390533366325,13.209221377289898,15.350638034899537,29.077957781970195,22.173055272735304,15.908191393266785,33.450364792995614,20.04602258351036,19.641190105846864
AJN2,24548.664229054535,3696.477819104882,34430.659100520235,20964.494234420144,15980.39824357281,32781.04209687568,13299.510116572868,11501.996977570892,12561.963336526374,52221.92707277764,185291.4555560577,153558.97375305215,467247.81412576226,136236.28318807922,342959.27308692824,428696.85311185574,180469.75550954096,331694.07070650323,306986.87173164694,356853.30990006105
ZWG4,11.563933231890699,19.866799256349406,14.783355986242313,17.935530530909393,16.15208068409665,6.5049013123073385,19.611864458315328,20.586799348882924,6.702756034195805,15.824109175760602,15.79660182161444,5.499480419128175,17.102120735965293,6.796524088654797,5.7530758533515876,20.998962305091442,19.822273921804687,3.36060587900126,12.96869658852278,16.26149375249199
TXS5,29.355288590440765,48.37737640006117,46.50974186320964,25.65257059346379,30.709991569385217,13.351059829580423,44.4083786798686,24.77239151850118,36.20955168815565,36.56042032307671,247.43022537207986,383.643506903569,583.348150803506,229.88780556807788,219.18547615014722,521.3196472786639,354.3766672391377,189.75650881517305,519.7047572002944,204.06579654378734
RSI4,39.418099495496215,65.77530682512206,68.87430269842775,38.308026805618,37.7354857368626,112.19673759379461,65.62543132267676,57.70114397142553,114.80359926476295,87.12597186960521,79.2007597420532,159.2597122066494,182.2893047041431,101.81054999816548,69.13893930212554,154.08325858388076,112.61089797703437,294.66756920694274,196.06135044037887,250.17014431003582
LSD3,12044.886323952549,19007.83308033067,17422.225288956,7423.569493341791,11993.896564474735,22714.680605365815,13910.06072158604,16288.919689210044,19253.00765782916,9550.272990427653,6987.603847146788,5949.949913598065,3875.5625302953254,6202.990913317356,3358.4112683223293,5374.831392151868,8055.825423305723,13271.805922720361,8764.913856865582,7838.595451747282
SMR2,83.59027800152037,293.53094350402347,209.03100545504591,221.08499222378524,68.67626162027763,91.9190119321826,165.60113169045488,246.30730251007816,177.5056685136077,289.04370139868996,1466.1228257103642,459.5361198389344,802.108380177905,563.1340434255117,670.3933705507955,480.750516967827,826.1985902873555,990.1748858983548,591.312819704532,675.2292069139279
SGM3,2235.9777266091282,1196.1233738969645,997.6250927205582,587.8412100450747,1263.3893667421555,980.4245547138382,922.9077170911954,940.7463566843071,4045.1713336758667,858.3618470640879,473.8829213006262,258.21001926014566,541.7531893839481,172.75468875799925,751.3064997185127,422.2156509923477,670.531712312837,299.70334265724915,708.5174686168548,540.4451408551685
VNZ1,4.832479705773326,4.014627091446915,7.881795261785415,4.2192587692132975,2.4327082634707553,6.173906687022784,1.7669704121379537,3.1014394463417356,6.7026177807034975,9.929584907864369,1.9926865787446109,4.728053519945097,2.626044093665803,2.9032031534312788,1.5424832314735002,0.6372671728085593,3.4200432818291113,4.386036357051557,3.274190681708312,2.5395910964923987
UDS8,158.5627555803108,152.09563536425145,424.7264227937991,148.34132792753093,221.1150975621479,86.77385139976231,275.3754589710651,242.96242443004238,432.62307870790653,343.72771848071255,41969.66440278834,29306.607329871833,25406.60017609381,21418.746920010053,24900.558003931754,59013.158683894384,20965.078870649937,32224.885827136688,30826.13794377518,29585.996984282097
SLX9,4.096768455036811,13.188310122914668,26.596217035894906,9.411276335329102,18.98949080879061,22.970494476366497,54.77913845540575,43.58700974383247,25.127069956855696,5.755018131457727,6.913615775806993,4.57528112492525,6.088984044921522,6.317757139194421,5.129003493583419,7.272647514797841,12.415338309052897,7.978587748165942,9.185839621629691,8.439188473563107
LJW1,490.13163478188346,69.16329356290757,471.5969601035638,416.38717677553564,71.80145655149042,181.18073362687647,131.91157119356114,235.16024653129483,118.27080547949045,141.10824147096298,303.0573341002873,585.1096148511226,380.36880717923884,1133.2993631266886,418.34781378259777,697.3969660102447,717.3809830707606,736.3220373334082,867.7400750890505,1120.093624530428
SKH2,84.36083486540498,39.391499889627255,103.21413241431273,25.446087005604287,39.34492372290759,59.25751089714398,30.05812149167173,56.35413655565151,26.78866870671901,45.62136745809398,35.247298703861276,13.217857258206077,24.054730730841953,31.02003481141366,22.79186995141694,14.440130311262859,31.024209940806482,45.96283541237032,22.095614121677396,12.446832941514307
BHY2,303.3244880731036,68.99255169858266,88.25219149059781,69.55115802986887,116.3992605802798,52.99678352283763,44.40315505460733,110.31280718387144,24.41062994648954,84.43828249060641,7.856669735055092,19.630241784188367,15.104701723178731,44.017661150673696,32.412431918795185,11.776842240950407,10.294478199267054,51.472733148128185,12.195473592948614,17.579171286444446
QTL8,45793.68024131924,35140.904369135395,33186.59534545477,18099.086348825782,21833.66374132556,31173.51518692525,24824.803440350835,24765.102818084302,151962.26018687314,38374.47921112524,372365.372527662,395608.8034487758,296720.1004356148,328877.8069768742,227783.26552503102,482758.523599095,375780.53441427316,78877.59993726137,90242.18330947925,155933.27704386573
HPC1,6221.61860059086,5986.491301343392,2754.1267721299123,4935.301138212661,3245.0097528705005,4938.050202777417,2453.630076145126,4367.970962939551,2098.8742498816673,3158.8021983215376,16608.08798512908,30205.47859016965,7668.5347336927325,21052.28452174417,28070.68867101192,21714.601677144594,14957.83329042234,30888.481880880572,23596.937404741948,16488.50607910341
FUQ6,15.041327897800345,7.082629475306193,4.442779057418336,10.33961993144513,10.258905595396053,14.946550501678788,9.948138516722437,22.51475321598212,14.301096035489815,16.88644034468205,113.18742543323208,154.90157851265914,207.46802563432337,147.59646145994014,137.15189828755092,75.54462519639583,112.50679050074565,284.35288094035013,39.00884237538546,102.5141083010559
FDP1,15821.9183494714,8618.172502766121,10648.467565846702,9128.279492886673,7471.169405500315,16032.68669657949,3576.7043332081635,8869.0086574908,8716.811599016051,5173.912405512029,6041.845082321171,4418.825637832031,4690.377418868749,12475.756981993984,11360.274897051613,5806.1234666025985,3297.0201519282064,4902.372486568778,5580.810360707431,7439.572444896306
WGB2,1264.4066789535204,1743.8598799379508,2058.587830779136,1031.3042913793793,2757.9148147486007,1123.33913982788,2747.845005766187,4516.290985552186,860.3837992163997,1193.704713374293,20691.386199248525,4386.813246113688,3094.074208110285,5398.543506491729,1203.8024761136487,5960.555058036023,2355.2422251969797,3635.1309286168475,3688.26081673964,2745.4482243518974
HNM9,163.24279963986618,119.33778537168293,207.22378757175025,159.06911547960794,49.92101511568236,121.70432479568974,104.87241963077305,125.3449318297968,93.45322552900377,143.0069252363563,248.9397213180938,107.28835658329038,200.937182017472,180.40521093360076,146.95170216593573,168.39593408276366,120.42214299263505,351.8284818872091,218.3466431799109,146.7669390461087
BOK6,1635.1254343274657,1439.44521975083,1347.4633164684215,1380.8277629067902,400.0652965231645,915.7440680780231,1937.7555350308787,1528.5161727647812,1370.010279300623,2111.8799349513406,1669.7376780002078,593.5235138174003,1691.7213906215586,2643.935101799488,931.9885875276253,1552.48605074905,891.5558630770033,1890.4269987329576,1521.3750409736983,1605.659997722969
RSG6,8.294889592589584,9.677701418042972,4.562352552897332,4.570349384292872,4.673415321470353,3.7374292397627022,4.0191470828621485,5.593642323830348,8.55662307506251,4.7851162800282285,4.172818372645752,13.986292231239073,14.996963410220344,6.281662969111214,10.655733865666615,6.584397571349247,15.26933799435859,20.210949139854808,5.5240578451128615,14.323132065007481
SCU4,187.83349113860208,87.88262134765007,114.66840834807766,72.50975960729679,49.99368570887605,181.1820739532723,128.29270421761927,170.50272933797402,143.01259740344062,125.63604468255343,3425.8947327548885,1763.6793680089088,2279.8923209158597,2821.1924533224105,1958.2279686642985,5300.912148310466,4533.705845403703,3632.5134534383596,2697.160534835584,6801.538797679886
FPJ2,12.949455008862026,20.249660197413988,21.270363809256164,12.687628672131227,5.408113375563792,34.24770827030119,29.837752420678363,20.343622367827386,12.44554923006359,14.830145804502271,4.396317746379275,7.678197049994598,7.181187021222235,5.0022421749737305,12.92623796782478,16.200480953210796,10.470785318298445,8.263370697775603,3.7448357208169973,6.114442027351446
XTF6,22.102655863099237,26.602375209791695,46.27277659123559,7.1605907890178075,16.998839861593886,14.04511588313198,11.857051415498557,13.619225759031199,12.439745959586023,11.830468695631595,0.8094451775536003,2.009780033020668,0.9281347998259979,0.7249037041747088,0.979964108462992,1.0430337175509758,1.4296715885519449,0.8526320700726444,0.7483444104267374,0.41255495889095994
EHS4,1.3621865893358933,3.306638859590311,0.8365528303250077,3.128805306079678,1.983857491158024,0.35912573114263774,2.1759164429248683,2.688472275725742,1.5846716915391763,0.8563244182976194,4.101980063806807,1.9556478537098014,3.7267173246600684,3.5117664877290395,7.20640387930327,7.971788031829802,2.959045279069006,3.4770162202093777,1.8399204178312423,2.5881886904955635
OSS4,218.49947896811443,124.64263267379084,85.8025174101757,116.32342297391996,74.12022426718887,45.724049612436424,340.74119267382787,131.57611514745426,125.72721782649106,237.66326478712799,3912.1921130031847,7168.151563315605,3759.7172614326255,2070.140660584671,2777.2203400165117,5026.831084296037,1338.1273023171336,1096.256203233214,2275.9653506192312,2445.1238017266305
PMN6,15.67519841660872,29.94497753181927,85.40500998810403,24.60257572409906,48.869226595207984,18.643911432509952,42.66790118809282,39.06327824127582,35.28820677989914,42.846929814338935,29.840705313030753,217.42417928769808,174.4614840757568,29.782751905135715,88.85752748041419,251.7388046415922,113.78493528226974,69.09385894737427,113.68936358959344,60.09158015711994
OPW2,422.0110979998561,427.11255459319983,251.17885141484638,288.38913030355815,389.14182140632425,214.8385482363275,183.76810212881134,222.69356057048233,888.1324971219036,229.00861942071344,843.9738131467267,714.9215747337687,1061.8425793788097,1047.1678948086164,481.0377592332465,1113.5796821554466,1113.154912344709,760.4670740706932,1316.7467168716032,1458.150838820064
